Season,Divison,TeamID,OpponentTeamID,TeamScore,OpponentScore,GameResult,Win,WinPercentage,MedianScoreDifference,HighSeed,OpponentWinPercentage,OpponentMedianScoreDifference,OpponentHighSeed,WinPercentageDifference,HighSeedDifference,MedianScoreDifferenceDifference,538rating,538ratingOpponent,538rating_Difference,BaselinePred
2016,W,3355,3274,74,71,W,1,0.8125,9.0,12.0,0.75,11.5,5.0,0.0625,7.0,-2.5,80.11,86.51,-6.400000000000006,False
2016,W,3378,3161,48,45,W,1,0.71875,14.5,6.0,0.9666666666666667,17.0,11.0,-0.24791666666666667,-5.0,-2.5,88.52,80.15,8.36999999999999,True
2016,W,3390,3362,85,58,W,1,0.7741935483870968,16.0,4.0,0.6333333333333333,3.0,13.0,0.14086021505376345,-9.0,13.0,92.4,74.26,18.14,True
2016,W,3400,3106,86,42,W,1,0.875,15.5,2.0,0.6206896551724138,4.0,15.0,0.2543103448275862,-13.0,11.5,93.58,59.87,33.71,True
2016,W,3401,3283,74,65,W,1,0.7,6.0,4.0,0.71875,8.0,13.0,-0.018750000000000044,-9.0,-2.0,88.71,75.75,12.959999999999994,True
2016,W,3417,3218,66,50,W,1,0.75,11.0,3.0,0.6774193548387096,9.0,14.0,0.07258064516129037,-11.0,2.0,89.93,74.1,15.830000000000013,True
2016,W,3449,3335,65,53,W,1,0.6875,8.5,7.0,0.8518518518518519,14.0,10.0,-0.16435185185185186,-3.0,-5.5,86.47,78.59,7.8799999999999955,True
2016,W,3124,3120,84,52,W,1,0.9705882352941176,21.5,1.0,0.6129032258064516,4.0,9.0,0.357685009487666,-8.0,17.5,101.59,80.17,21.42,True
2016,W,3177,3257,73,72,W,1,0.7575757575757576,15.0,6.0,0.78125,12.5,3.0,-0.02367424242424243,3.0,2.5,90.08,92.24,-2.1599999999999966,False
2016,W,3280,3277,74,72,W,1,0.7878787878787878,10.0,5.0,0.75,11.5,4.0,0.037878787878787845,1.0,-1.5,89.46,90.07,-0.6099999999999994,False
2016,W,3326,3452,88,81,W,1,0.7741935483870968,12.0,3.0,0.7272727272727273,11.0,6.0,0.04692082111436946,-3.0,1.0,93.9,87.0,6.900000000000006,True
2016,W,3333,3382,69,40,W,1,0.875,14.0,2.0,0.7666666666666667,11.5,10.0,0.10833333333333328,-8.0,2.5,95.42,77.32,18.10000000000001,True
2016,W,3376,3243,73,47,W,1,0.96875,15.0,1.0,0.6,8.5,9.0,0.36875,-8.0,6.5,101.07,80.28,20.789999999999992,True
2016,W,3393,3107,76,59,W,1,0.78125,15.5,4.0,0.8709677419354839,15.0,12.0,-0.08971774193548387,-8.0,0.5,89.59,80.9,8.689999999999998,True
2016,W,3397,3113,75,64,W,1,0.59375,4.5,7.0,0.8064516129032258,10.0,2.0,-0.21270161290322576,5.0,-5.5,88.93,91.32,-2.3899999999999864,False
2016,W,3163,3182,97,51,W,1,1.0,43.0,1.0,0.8387096774193549,14.0,9.0,0.16129032258064513,-8.0,29.0,113.09,80.74,32.35000000000001,True
2016,W,3199,3401,74,56,W,1,0.7666666666666667,17.5,5.0,0.7,6.0,4.0,0.06666666666666676,1.0,11.5,91.5,88.71,2.7900000000000063,False
2016,W,3246,3328,79,58,W,1,0.7666666666666667,12.5,3.0,0.6774193548387096,10.0,6.0,0.08924731182795709,-3.0,2.5,90.97,87.47,3.5,True
2016,W,3323,3231,87,70,W,1,0.96875,13.0,1.0,0.6451612903225806,7.0,9.0,0.3235887096774194,-8.0,6.0,101.07,82.85,18.22,True
2016,W,3390,3355,66,65,W,1,0.7741935483870968,16.0,4.0,0.8125,9.0,12.0,-0.03830645161290325,-8.0,7.0,92.4,80.11,12.290000000000006,True
2016,W,3400,3281,73,55,W,1,0.875,15.5,2.0,0.7,13.0,10.0,0.17500000000000004,-8.0,2.5,93.58,82.9,10.679999999999993,True
2016,W,3417,3378,72,67,W,1,0.75,11.0,3.0,0.71875,14.5,6.0,0.03125,-3.0,-3.5,89.93,88.52,1.4100000000000108,True
2016,W,3449,3268,74,65,W,1,0.6875,8.5,7.0,0.9090909090909091,20.0,2.0,-0.22159090909090906,5.0,-11.5,86.47,99.01,-12.540000000000006,False
2016,W,3390,3323,90,84,W,1,0.7741935483870968,16.0,4.0,0.96875,13.0,1.0,-0.19455645161290325,3.0,3.0,92.4,101.07,-8.669999999999987,False
2016,W,3393,3376,80,72,W,1,0.78125,15.5,4.0,0.96875,15.0,1.0,-0.1875,3.0,0.5,89.59,101.07,-11.47999999999999,False
2016,W,3397,3326,78,62,W,1,0.59375,4.5,7.0,0.7741935483870968,12.0,3.0,-0.18044354838709675,4.0,-7.5,88.93,93.9,-4.969999999999999,False
2016,W,3449,3246,85,72,W,1,0.6875,8.5,7.0,0.7666666666666667,12.5,3.0,-0.07916666666666672,4.0,-4.0,86.47,90.97,-4.5,False
2016,W,3124,3199,78,58,W,1,0.9705882352941176,21.5,1.0,0.7666666666666667,17.5,5.0,0.20392156862745092,-4.0,4.0,101.59,91.5,10.090000000000003,True
2016,W,3163,3280,98,38,W,1,1.0,43.0,1.0,0.7878787878787878,10.0,5.0,0.21212121212121215,-4.0,33.0,113.09,89.46,23.63000000000001,True
2016,W,3333,3177,83,71,W,1,0.875,14.0,2.0,0.7575757575757576,15.0,6.0,0.11742424242424243,-4.0,-1.0,95.42,90.08,5.340000000000003,True
2016,W,3400,3417,72,64,W,1,0.875,15.5,2.0,0.75,11.0,3.0,0.125,-1.0,4.5,93.58,89.93,3.6499999999999915,True
2016,W,3393,3397,89,67,W,1,0.78125,15.5,4.0,0.59375,4.5,7.0,0.1875,-3.0,11.0,89.59,88.93,0.6599999999999966,True
2016,W,3449,3390,85,76,W,1,0.6875,8.5,7.0,0.7741935483870968,16.0,4.0,-0.08669354838709675,3.0,-7.5,86.47,92.4,-5.930000000000007,False
2016,W,3163,3400,86,65,W,1,1.0,43.0,1.0,0.875,15.5,2.0,0.125,-1.0,27.5,113.09,93.58,19.510000000000005,True
2016,W,3333,3124,60,57,W,1,0.875,14.0,2.0,0.9705882352941176,21.5,1.0,-0.09558823529411764,1.0,-7.5,95.42,101.59,-6.170000000000002,False
2016,W,3163,3333,80,51,W,1,1.0,43.0,1.0,0.875,14.0,2.0,0.125,-1.0,29.0,113.09,95.42,17.67,True
2016,W,3393,3449,80,59,W,1,0.78125,15.5,4.0,0.6875,8.5,7.0,0.09375,-3.0,7.0,89.59,86.47,3.1200000000000045,True
2016,W,3163,3393,82,51,W,1,1.0,43.0,1.0,0.78125,15.5,4.0,0.21875,-3.0,27.5,113.09,89.59,23.5,True
2017,W,3113,3277,73,61,W,1,0.6129032258064516,6.0,8.0,0.65625,9.0,9.0,-0.043346774193548376,-1.0,-3.0,87.68,84.28,3.4000000000000057,True
2017,W,3166,3405,76,49,W,1,0.7666666666666667,8.5,7.0,0.75,7.5,10.0,0.01666666666666672,-3.0,1.0,79.96,76.26,3.6999999999999886,True
2017,W,3177,3320,88,67,W,1,0.7878787878787878,16.0,7.0,0.7419354838709677,8.0,10.0,0.045943304007820096,-3.0,8.0,87.94,77.1,10.840000000000003,True
2017,W,3199,3442,87,66,W,1,0.8064516129032258,19.0,3.0,0.8,8.0,14.0,0.006451612903225712,-11.0,11.0,94.36,71.83,22.53,True
2017,W,3246,3125,73,70,W,1,0.6774193548387096,8.0,4.0,0.8387096774193549,14.0,13.0,-0.16129032258064524,-9.0,-6.0,89.12,73.32,15.800000000000011,True
2017,W,3268,3137,103,61,W,1,0.9375,19.5,3.0,0.84375,10.5,14.0,0.09375,-11.0,9.0,96.27,72.37,23.89999999999999,True
2017,W,3280,3407,110,69,W,1,0.8787878787878788,16.0,2.0,0.6666666666666666,9.5,15.0,0.21212121212121215,-13.0,6.5,94.69,70.54,24.14999999999999,True
2017,W,3281,3378,66,64,W,1,0.6774193548387096,6.0,6.0,0.75,11.0,11.0,-0.07258064516129037,-5.0,-5.0,83.86,82.58,1.2800000000000011,True
2017,W,3301,3120,62,48,W,1,0.7333333333333333,12.0,6.0,0.5483870967741935,4.0,11.0,0.18494623655913978,-5.0,8.0,84.37,80.45,3.9200000000000017,True
2017,W,3323,3352,79,49,W,1,0.9090909090909091,17.0,1.0,0.6774193548387096,8.0,16.0,0.23167155425219943,-15.0,9.0,101.2,64.43,36.769999999999996,True
2017,W,3326,3443,70,63,W,1,0.8125,14.0,5.0,0.8181818181818182,11.0,12.0,-0.005681818181818232,-7.0,3.0,90.5,80.25,10.25,True
2017,W,3333,3253,56,55,W,1,0.8787878787878788,10.0,2.0,0.6875,3.0,15.0,0.19128787878787878,-13.0,7.0,93.24,71.27,21.97,True
2017,W,3345,3453,74,62,W,1,0.6470588235294118,10.5,9.0,0.84375,20.0,8.0,-0.1966911764705882,1.0,-9.5,82.06,84.36,-2.299999999999997,False
2017,W,3376,3421,90,40,W,1,0.8709677419354839,19.0,1.0,0.5625,2.5,16.0,0.3084677419354839,-15.0,16.5,100.32,62.02,38.29999999999999,True
2017,W,3400,3146,78,50,W,1,0.7419354838709677,10.0,3.0,0.8461538461538461,14.0,14.0,-0.1042183622828784,-11.0,-4.0,94.37,68.04,26.33,True
2017,W,3452,3189,75,62,W,1,0.696969696969697,10.0,6.0,0.8125,11.0,11.0,-0.11553030303030298,-5.0,-1.0,88.26,77.86,10.400000000000006,True
2017,W,3124,3411,119,30,W,1,0.9090909090909091,32.0,1.0,0.7096774193548387,6.0,16.0,0.19941348973607032,-15.0,26.0,104.45,62.72,41.730000000000004,True
2017,W,3143,3261,55,52,W,1,0.59375,7.0,9.0,0.6451612903225806,4.0,8.0,-0.05141129032258063,1.0,3.0,82.52,80.97,1.5499999999999972,False
2017,W,3163,3107,116,55,W,1,1.0,38.5,1.0,0.6451612903225806,6.0,16.0,0.3548387096774194,-15.0,32.5,111.43,72.03,39.400000000000006,True
2017,W,3181,3214,94,31,W,1,0.84375,17.5,2.0,0.625,3.0,15.0,0.21875,-13.0,14.5,90.94,66.02,24.92,True
2017,W,3243,3179,67,54,W,1,0.6875,9.5,7.0,0.8709677419354839,14.0,10.0,-0.18346774193548387,-3.0,-4.5,84.48,79.43,5.049999999999997,True
2017,W,3257,3151,82,62,W,1,0.7941176470588235,15.0,4.0,0.6774193548387096,8.0,13.0,0.11669829222011385,-9.0,7.0,92.24,76.21,16.03,True
2017,W,3274,3195,62,60,W,1,0.7419354838709677,10.0,4.0,0.75,15.0,13.0,-0.008064516129032251,-9.0,-5.0,88.19,76.81,11.379999999999995,True
2017,W,3328,3211,75,62,W,1,0.7096774193548387,8.0,6.0,0.8125,12.0,11.0,-0.10282258064516125,-5.0,-4.0,85.68,81.07,4.610000000000014,True
2017,W,3332,3396,71,70,W,1,0.6060606060606061,5.0,10.0,0.7741935483870968,11.0,7.0,-0.16813294232649068,3.0,-6.0,83.06,81.23,1.8299999999999983,False
2017,W,3346,3266,68,65,W,1,0.8181818181818182,11.0,12.0,0.78125,7.5,5.0,0.03693181818181823,7.0,3.5,77.11,79.73,-2.6200000000000045,False
2017,W,3390,3308,72,64,W,1,0.8484848484848485,16.0,2.0,0.7857142857142857,9.0,15.0,0.06277056277056281,-13.0,7.0,95.07,70.78,24.289999999999992,True
2017,W,3393,3235,85,65,W,1,0.6774193548387096,16.0,8.0,0.6,7.0,9.0,0.07741935483870965,-1.0,9.0,89.29,81.33,7.960000000000008,True
2017,W,3397,3173,66,57,W,1,0.6333333333333333,7.5,5.0,0.7096774193548387,10.0,12.0,-0.07634408602150544,-7.0,-2.5,88.89,78.32,10.570000000000007,True
2017,W,3401,3335,63,61,W,1,0.65625,8.0,5.0,0.75,10.5,12.0,-0.09375,-7.0,-2.5,85.97,75.79,10.179999999999993,True
2017,W,3417,3129,83,56,W,1,0.7419354838709677,11.0,4.0,0.7666666666666667,4.5,13.0,-0.02473118279569897,-9.0,6.5,91.74,73.12,18.61999999999999,True
2017,W,3449,3286,91,63,W,1,0.84375,22.5,3.0,0.7931034482758621,6.0,14.0,0.0506465517241379,-11.0,16.5,94.81,71.12,23.689999999999998,True
2017,W,3199,3281,77,55,W,1,0.8064516129032258,19.0,3.0,0.6774193548387096,6.0,6.0,0.12903225806451613,-3.0,13.0,94.36,83.86,10.5,True
2017,W,3268,3452,83,56,W,1,0.9375,19.5,3.0,0.696969696969697,10.0,6.0,0.24053030303030298,-3.0,9.5,96.27,88.26,8.009999999999991,True
2017,W,3280,3177,92,71,W,1,0.8787878787878788,16.0,2.0,0.7878787878787878,16.0,7.0,0.09090909090909094,-5.0,0.0,94.69,87.94,6.75,True
2017,W,3323,3345,88,82,W,1,0.9090909090909091,17.0,1.0,0.6470588235294118,10.5,9.0,0.26203208556149726,-8.0,6.5,101.2,82.06,19.14,True
2017,W,3326,3246,82,68,W,1,0.8125,14.0,5.0,0.6774193548387096,8.0,4.0,0.13508064516129037,1.0,6.0,90.5,89.12,1.3799999999999955,False
2017,W,3333,3166,64,52,W,1,0.8787878787878788,10.0,2.0,0.7666666666666667,8.5,7.0,0.11212121212121207,-5.0,1.5,93.24,79.96,13.280000000000001,True
2017,W,3376,3113,71,68,W,1,0.8709677419354839,19.0,1.0,0.6129032258064516,6.0,8.0,0.25806451612903225,-7.0,13.0,100.32,87.68,12.639999999999986,True
2017,W,3400,3301,84,80,W,1,0.7419354838709677,10.0,3.0,0.7333333333333333,12.0,6.0,0.008602150537634468,-3.0,-2.0,94.37,84.37,10.0,True
2017,W,3124,3143,86,46,W,1,0.9090909090909091,32.0,1.0,0.59375,7.0,9.0,0.31534090909090906,-8.0,25.0,104.45,82.52,21.930000000000007,True
2017,W,3163,3393,94,64,W,1,1.0,38.5,1.0,0.6774193548387096,16.0,8.0,0.32258064516129037,-7.0,22.5,111.43,89.29,22.14,True
2017,W,3257,3397,75,64,W,1,0.7941176470588235,15.0,4.0,0.6333333333333333,7.5,5.0,0.16078431372549018,-1.0,7.5,92.24,88.89,3.3499999999999943,True
2017,W,3332,3181,74,65,W,1,0.6060606060606061,5.0,10.0,0.84375,17.5,2.0,-0.23768939393939392,8.0,-12.5,83.06,90.94,-7.8799999999999955,False
2017,W,3346,3274,85,78,W,1,0.8181818181818182,11.0,12.0,0.7419354838709677,10.0,4.0,0.07624633431085048,8.0,1.0,77.11,88.19,-11.079999999999998,False
2017,W,3390,3243,69,48,W,1,0.8484848484848485,16.0,2.0,0.6875,9.5,7.0,0.1609848484848485,-5.0,6.5,95.07,84.48,10.58999999999999,True
2017,W,3417,3401,75,43,W,1,0.7419354838709677,11.0,4.0,0.65625,8.0,5.0,0.08568548387096775,-1.0,3.0,91.74,85.97,5.769999999999996,True
2017,W,3449,3328,108,82,W,1,0.84375,22.5,3.0,0.7096774193548387,8.0,6.0,0.13407258064516125,-3.0,14.5,94.81,85.68,9.129999999999995,True
2017,W,3124,3257,97,63,W,1,0.9090909090909091,32.0,1.0,0.7941176470588235,15.0,4.0,0.11497326203208558,-3.0,17.0,104.45,92.24,12.210000000000008,True
2017,W,3280,3449,75,64,W,1,0.8787878787878788,16.0,2.0,0.84375,22.5,3.0,0.035037878787878785,-1.0,-6.5,94.69,94.81,-0.12000000000000455,True
2017,W,3323,3326,99,76,W,1,0.9090909090909091,17.0,1.0,0.8125,14.0,5.0,0.09659090909090906,-4.0,3.0,101.2,90.5,10.700000000000003,True
2017,W,3390,3400,77,66,W,1,0.8484848484848485,16.0,2.0,0.7419354838709677,10.0,3.0,0.10654936461388076,-1.0,6.0,95.07,94.37,0.6999999999999886,True
2017,W,3163,3417,86,71,W,1,1.0,38.5,1.0,0.7419354838709677,11.0,4.0,0.25806451612903225,-3.0,27.5,111.43,91.74,19.690000000000012,True
2017,W,3199,3333,66,53,W,1,0.8064516129032258,19.0,3.0,0.8787878787878788,10.0,2.0,-0.07233626588465303,1.0,9.0,94.36,93.24,1.1200000000000045,False
2017,W,3332,3268,77,63,W,1,0.6060606060606061,5.0,10.0,0.9375,19.5,3.0,-0.3314393939393939,7.0,-14.5,83.06,96.27,-13.209999999999994,False
2017,W,3376,3346,100,58,W,1,0.8709677419354839,19.0,1.0,0.8181818181818182,11.0,12.0,0.05278592375366564,-11.0,8.0,100.32,77.11,23.209999999999994,True
2017,W,3280,3124,94,85,W,1,0.8787878787878788,16.0,2.0,0.9090909090909091,32.0,1.0,-0.030303030303030276,1.0,-16.0,94.69,104.45,-9.760000000000005,False
2017,W,3390,3323,76,75,W,1,0.8484848484848485,16.0,2.0,0.9090909090909091,17.0,1.0,-0.06060606060606055,1.0,-1.0,95.07,101.2,-6.13000000000001,False
2017,W,3163,3332,90,52,W,1,1.0,38.5,1.0,0.6060606060606061,5.0,10.0,0.3939393939393939,-9.0,33.5,111.43,83.06,28.370000000000005,True
2017,W,3376,3199,71,64,W,1,0.8709677419354839,19.0,1.0,0.8064516129032258,19.0,3.0,0.06451612903225812,-2.0,0.0,100.32,94.36,5.959999999999994,True
2017,W,3280,3163,66,64,W,1,0.8787878787878788,16.0,2.0,1.0,38.5,1.0,-0.12121212121212122,1.0,-22.5,94.69,111.43,-16.74000000000001,False
2017,W,3376,3390,62,53,W,1,0.8709677419354839,19.0,1.0,0.8484848484848485,16.0,2.0,0.022482893450635366,-1.0,3.0,100.32,95.07,5.25,True
2017,W,3376,3280,67,55,W,1,0.8709677419354839,19.0,1.0,0.8787878787878788,16.0,2.0,-0.00782013685239491,-1.0,3.0,100.32,94.69,5.6299999999999955,True
2018,W,3124,3212,96,46,W,1,0.96875,29.5,2.0,0.59375,4.0,15.0,0.375,-13.0,25.5,105.29,60.58,44.71000000000001,True
2018,W,3177,3328,90,79,W,1,0.7878787878787878,14.0,5.0,0.5333333333333333,3.5,12.0,0.2545454545454545,-7.0,10.5,89.76,85.7,4.060000000000002,True
2018,W,3257,3129,74,42,W,1,0.9411764705882353,13.0,1.0,0.7,6.0,16.0,0.24117647058823533,-15.0,7.0,99.74,72.44,27.299999999999997,True
2018,W,3266,3173,84,65,W,1,0.71875,12.5,8.0,0.7931034482758621,9.0,9.0,-0.0743534482758621,-1.0,3.5,86.9,79.88,7.02000000000001,True
2018,W,3268,3343,77,57,W,1,0.78125,13.0,5.0,0.8275862068965517,15.0,12.0,-0.04633620689655171,-7.0,-2.0,90.6,80.84,9.759999999999991,True
2018,W,3276,3294,75,61,W,1,0.7096774193548387,13.0,7.0,0.8125,6.0,10.0,-0.10282258064516125,-3.0,7.0,86.86,76.66,10.200000000000003,True
2018,W,3278,3453,89,77,W,1,0.7419354838709677,10.0,10.0,0.90625,19.5,7.0,-0.16431451612903225,3.0,-9.5,83.88,88.23,-4.3500000000000085,False
2018,W,3301,3189,62,35,W,1,0.75,13.0,4.0,0.7741935483870968,13.0,13.0,-0.024193548387096753,-9.0,0.0,87.57,79.75,7.819999999999993,True
2018,W,3323,3169,99,81,W,1,0.90625,17.0,1.0,0.5454545454545454,3.0,16.0,0.3607954545454546,-15.0,14.0,101.01,66.59,34.42,True
2018,W,3332,3370,88,45,W,1,0.8823529411764706,15.5,2.0,0.5625,3.0,15.0,0.31985294117647056,-13.0,12.5,97.76,65.92,31.840000000000003,True
2018,W,3333,3443,82,58,W,1,0.7666666666666667,11.5,6.0,0.7419354838709677,14.0,11.0,0.02473118279569897,-5.0,-2.5,90.25,79.3,10.950000000000003,True
2018,W,3376,3299,63,52,W,1,0.8125,12.5,2.0,0.7241379310344828,7.0,15.0,0.08836206896551724,-13.0,5.5,96.62,65.27,31.35000000000001,True
2018,W,3397,3251,100,60,W,1,0.7741935483870968,12.0,3.0,0.7096774193548387,12.0,14.0,0.06451612903225801,-11.0,0.0,91.81,69.68,22.129999999999995,True
2018,W,3401,3179,89,76,W,1,0.7272727272727273,10.0,4.0,0.78125,11.5,13.0,-0.05397727272727271,-9.0,-1.5,88.22,79.56,8.659999999999997,True
2018,W,3437,3355,81,74,W,1,0.7333333333333333,5.5,9.0,0.8064516129032258,15.0,8.0,-0.07311827956989247,1.0,-9.5,81.44,84.23,-2.7900000000000063,False
2018,W,3438,3143,68,62,W,1,0.5806451612903226,2.0,10.0,0.6774193548387096,7.0,7.0,-0.09677419354838701,3.0,-5.0,81.44,85.11,-3.6700000000000017,False
2018,W,3113,3304,73,62,W,1,0.6363636363636364,11.0,7.0,0.6774193548387096,8.0,10.0,-0.04105571847507328,-3.0,3.0,87.74,79.79,7.949999999999989,True
2018,W,3138,3378,102,79,W,1,0.84375,14.5,11.0,0.7878787878787878,16.0,6.0,0.055871212121212155,5.0,-1.5,81.12,88.61,-7.489999999999995,False
2018,W,3141,3261,78,69,W,1,0.8709677419354839,9.0,11.0,0.6785714285714286,4.5,6.0,0.19239631336405527,5.0,4.5,81.36,83.37,-2.010000000000005,False
2018,W,3163,3384,140,52,W,1,1.0,34.5,1.0,0.71875,10.5,16.0,0.28125,-15.0,24.0,112.83,67.54,45.28999999999999,True
2018,W,3166,3234,76,70,W,1,0.6,6.0,11.0,0.7741935483870968,10.0,6.0,-0.17419354838709677,5.0,-4.0,80.95,85.55,-4.599999999999994,False
2018,W,3181,3125,72,58,W,1,0.7333333333333333,13.0,5.0,0.9090909090909091,21.0,12.0,-0.17575757575757578,-7.0,-8.0,89.06,79.98,9.079999999999998,True
2018,W,3195,3281,80,70,W,1,0.8709677419354839,17.0,12.0,0.7741935483870968,9.0,5.0,0.09677419354838712,7.0,8.0,78.55,87.15,-8.600000000000009,False
2018,W,3199,3114,91,49,W,1,0.8064516129032258,16.0,3.0,0.71875,9.0,14.0,0.08770161290322576,-11.0,7.0,92.73,73.64,19.090000000000003,True
2018,W,3208,3273,68,63,W,1,0.8064516129032258,12.0,4.0,0.9375,15.5,13.0,-0.13104838709677424,-9.0,-3.5,85.65,78.69,6.960000000000008,True
2018,W,3280,3311,95,50,W,1,0.9696969696969697,21.0,1.0,0.5517241379310345,2.0,16.0,0.41797283176593525,-15.0,19.0,102.16,62.81,39.349999999999994,True
2018,W,3326,3203,87,45,W,1,0.8181818181818182,15.0,3.0,0.59375,5.0,14.0,0.22443181818181823,-11.0,10.0,93.97,75.17,18.799999999999997,True
2018,W,3329,3393,84,57,W,1,0.6666666666666666,9.0,9.0,0.7333333333333333,8.0,8.0,-0.06666666666666665,1.0,1.0,86.06,83.57,2.490000000000009,False
2018,W,3346,3274,86,72,W,1,0.84375,16.0,9.0,0.6774193548387096,8.0,8.0,0.16633064516129037,1.0,8.0,79.85,84.59,-4.740000000000009,False
2018,W,3390,3211,82,68,W,1,0.6875,9.5,4.0,0.84375,14.5,13.0,-0.15625,-9.0,-5.0,91.3,81.47,9.829999999999998,True
2018,W,3400,3263,83,54,W,1,0.8125,15.0,2.0,0.7,9.0,15.0,0.11250000000000004,-13.0,6.0,98.03,73.34,24.689999999999998,True
2018,W,3417,3110,71,60,W,1,0.7741935483870968,9.0,3.0,0.8125,9.0,14.0,-0.03830645161290325,-11.0,0.0,94.98,71.55,23.430000000000007,True
2018,W,3124,3276,80,58,W,1,0.96875,29.5,2.0,0.7096774193548387,13.0,7.0,0.25907258064516125,-5.0,16.5,105.29,86.86,18.430000000000007,True
2018,W,3257,3266,90,72,W,1,0.9411764705882353,13.0,1.0,0.71875,12.5,8.0,0.22242647058823528,-7.0,0.5,99.74,86.9,12.83999999999999,True
2018,W,3301,3268,74,60,W,1,0.75,13.0,4.0,0.78125,13.0,5.0,-0.03125,-1.0,0.0,87.57,90.6,-3.030000000000001,True
2018,W,3323,3437,98,72,W,1,0.90625,17.0,1.0,0.7333333333333333,5.5,9.0,0.17291666666666672,-8.0,11.5,101.01,81.44,19.570000000000007,True
2018,W,3332,3278,101,73,W,1,0.8823529411764706,15.5,2.0,0.7419354838709677,10.0,10.0,0.1404174573055028,-8.0,5.5,97.76,83.88,13.88000000000001,True
2018,W,3333,3397,66,59,W,1,0.7666666666666667,11.5,6.0,0.7741935483870968,12.0,3.0,-0.007526881720430034,3.0,-0.5,90.25,91.81,-1.5600000000000023,False
2018,W,3376,3438,66,56,W,1,0.8125,12.5,2.0,0.5806451612903226,2.0,10.0,0.23185483870967738,-8.0,10.5,96.62,81.44,15.180000000000007,True
2018,W,3401,3177,80,79,W,1,0.7272727272727273,10.0,4.0,0.7878787878787878,14.0,5.0,-0.06060606060606055,-1.0,-4.0,88.22,89.76,-1.5400000000000063,True
2018,W,3138,3199,86,65,W,1,0.84375,14.5,11.0,0.8064516129032258,16.0,3.0,0.037298387096774244,8.0,-1.5,81.12,92.73,-11.61,False
2018,W,3141,3326,95,78,W,1,0.8709677419354839,9.0,11.0,0.8181818181818182,15.0,3.0,0.05278592375366564,8.0,-6.0,81.36,93.97,-12.61,False
2018,W,3163,3346,71,46,W,1,1.0,34.5,1.0,0.84375,16.0,9.0,0.15625,-8.0,18.5,112.83,79.85,32.980000000000004,True
2018,W,3181,3208,66,40,W,1,0.7333333333333333,13.0,5.0,0.8064516129032258,12.0,4.0,-0.07311827956989247,1.0,1.0,89.06,85.65,3.4099999999999966,False
2018,W,3280,3329,71,56,W,1,0.9696969696969697,21.0,1.0,0.6666666666666666,9.0,9.0,0.3030303030303031,-8.0,12.0,102.16,86.06,16.099999999999994,True
2018,W,3390,3195,90,70,W,1,0.6875,9.5,4.0,0.8709677419354839,17.0,12.0,-0.18346774193548387,-8.0,-7.5,91.3,78.55,12.75,True
2018,W,3400,3113,85,65,W,1,0.8125,15.0,2.0,0.6363636363636364,11.0,7.0,0.17613636363636365,-5.0,4.0,98.03,87.74,10.290000000000006,True
2018,W,3417,3166,86,64,W,1,0.7741935483870968,9.0,3.0,0.6,6.0,11.0,0.17419354838709677,-8.0,3.0,94.98,80.95,14.030000000000001,True
2018,W,3257,3390,86,59,W,1,0.9411764705882353,13.0,1.0,0.6875,9.5,4.0,0.2536764705882353,-3.0,3.5,99.74,91.3,8.439999999999998,True
2018,W,3280,3301,71,57,W,1,0.9696969696969697,21.0,1.0,0.75,13.0,4.0,0.21969696969696972,-3.0,8.0,102.16,87.57,14.590000000000003,True
2018,W,3333,3124,72,67,W,1,0.7666666666666667,11.5,6.0,0.96875,29.5,2.0,-0.20208333333333328,4.0,-18.0,90.25,105.29,-15.040000000000006,False
2018,W,3417,3400,84,75,W,1,0.7741935483870968,9.0,3.0,0.8125,15.0,2.0,-0.03830645161290325,1.0,-6.0,94.98,98.03,-3.049999999999997,False
2018,W,3163,3181,72,59,W,1,1.0,34.5,1.0,0.7333333333333333,13.0,5.0,0.2666666666666667,-4.0,21.5,112.83,89.06,23.769999999999996,True
2018,W,3323,3401,90,84,W,1,0.90625,17.0,1.0,0.7272727272727273,10.0,4.0,0.1789772727272727,-3.0,7.0,101.01,88.22,12.790000000000006,True
2018,W,3332,3141,83,69,W,1,0.8823529411764706,15.5,2.0,0.8709677419354839,9.0,11.0,0.011385199240986688,-9.0,6.5,97.76,81.36,16.400000000000006,True
2018,W,3376,3138,79,63,W,1,0.8125,12.5,2.0,0.84375,14.5,11.0,-0.03125,-9.0,-2.0,96.62,81.12,15.5,True
2018,W,3257,3333,76,43,W,1,0.9411764705882353,13.0,1.0,0.7666666666666667,11.5,6.0,0.17450980392156856,-5.0,1.5,99.74,90.25,9.489999999999995,True
2018,W,3280,3417,89,73,W,1,0.9696969696969697,21.0,1.0,0.7741935483870968,9.0,3.0,0.19550342130987297,-2.0,12.0,102.16,94.98,7.179999999999993,True
2018,W,3163,3376,94,65,W,1,1.0,34.5,1.0,0.8125,12.5,2.0,0.1875,-1.0,22.0,112.83,96.62,16.209999999999994,True
2018,W,3323,3332,84,74,W,1,0.90625,17.0,1.0,0.8823529411764706,15.5,2.0,0.023897058823529438,-1.0,1.5,101.01,97.76,3.25,True
2018,W,3280,3257,73,63,W,1,0.9696969696969697,21.0,1.0,0.9411764705882353,13.0,1.0,0.028520499108734443,0.0,8.0,102.16,99.74,2.4200000000000017,True
